   1      1.0517      0.2906
   2      1.0920      0.2899
   3      1.0819      0.2896
   4      1.1276      0.2920
   5      1.1746      0.2899
   6      1.1851      0.2922
   7      1.2194      0.2946
   8      1.2266      0.2932
   9      1.2436      0.2954
  10      1.2620      0.2948
  11      1.2581      0.2950
  12      1.2552      0.2960
  13      1.2649      0.2961
  14      1.2491      0.2966
  15      1.2463      0.2979
  16      1.2059      0.2970
  17      1.1781      0.2977
  18      1.1576      0.2980
  19      1.1116      0.2981
  20      1.0802      0.2986
  21      1.0649      0.2976
  22      1.0192      0.2972
  23      0.9895      0.2977
  24      0.9816      0.2978
  25      0.9690      0.2966
  26      0.9448      0.2976
  27      0.9628      0.2962
  28      0.9519      0.2955
  29      0.9315      0.2973
  30      0.9652      0.2945
  31      0.9388      0.2932
  32      0.9360      0.2951
  33      0.9638      0.2935
  34      0.9663      0.2918
  35      0.9692      0.2925
  36      0.9736      0.2924
  37      0.9998      0.2902
  38      0.9975      0.2900
  39      1.0235      0.2905
  40      1.0229      0.2889
