   1      2.1283      0.3936
   2      2.1121      0.3988
   3      2.1903      0.3940
   4      2.1262      0.3907
   5      2.2224      0.3950
   6      2.2736      0.3950
   7      2.1407      0.3940
   8      2.1788      0.3926
   9      2.1217      0.3946
  10      2.1479      0.3928
  11      2.0662      0.3915
  12      2.1232      0.3965
  13      2.1748      0.3934
  14      2.2373      0.3914
  15      2.2130      0.3964
  16      2.2759      0.3966
  17      2.3037      0.3899
  18      2.0301      0.3943
  19      2.0832      0.3894
  20      2.0191      0.3865
  21      2.1006      0.3937
  22      2.1110      0.3937
  23      2.0370      0.3862
  24      2.0530      0.3914
  25      2.0198      0.3950
  26      2.0201      0.3859
  27      2.0197      0.3888
  28      1.9664      0.3904
  29      2.0419      0.3935
  30      2.0446      0.3952
  31      2.0476      0.3926
  32      2.0237      0.3924
  33      1.9350      0.3841
  34      1.9535      0.3859
  35      2.0420      0.3931
  36      2.0671      0.3885
  37      2.1494      0.3913
  38      2.1602      0.3900
  39      2.0986      0.3975
  40      2.1465      0.3975
