   1      0.6576      0.6155
   2      0.6670      0.6178
   3      0.6287      0.6170
   4      0.6532      0.6142
   5      0.6668      0.6188
   6      0.6464      0.6183
   7      0.6517      0.6171
   8      0.6537      0.6147
   9      0.6615      0.6146
  10      0.6602      0.6157
  11      0.6736      0.6148
  12      0.6672      0.6163
  13      0.6601      0.6168
  14      0.6608      0.6138
  15      0.6454      0.6165
  16      0.6408      0.6192
  17      0.6367      0.6135
  18      0.6417      0.6173
  19      0.6446      0.6166
  20      0.6232      0.6134
  21      0.6185      0.6178
  22      0.6387      0.6186
  23      0.6134      0.6120
  24      0.6275      0.6168
  25      0.6246      0.6192
  26      0.5924      0.6109
  27      0.6171      0.6144
  28      0.6075      0.6170
  29      0.6291      0.6183
  30      0.6217      0.6188
  31      0.6292      0.6186
  32      0.6212      0.6172
  33      0.5991      0.6133
  34      0.6329      0.6123
  35      0.6332      0.6171
  36      0.6397      0.6140
  37      0.6312      0.6153
  38      0.6630      0.6163
  39      0.6435      0.6195
  40      0.6596      0.6172
