      0.0000      0.8605      0.9163
      0.2500      0.7550      0.7541
      0.5000      0.6900      0.6964
      0.7500      0.6590      0.6696
      1.0000      0.7041      0.6550
      1.2500      0.6281      0.6461
      1.5000      0.6396      0.6402
      1.7500      0.5416      0.6361
      2.0000      0.5145      0.6333
      2.2500      0.4961      0.6313
      2.5000      0.5635      0.6302
      2.7500      0.5579      0.6298
      3.0000      0.5398      0.6297
      3.2500      0.5788      0.6298
      3.5000      0.5867      0.6300
      3.7500      0.5938      0.6299
      4.0000      0.4619      0.6295
      4.2500      0.4654      0.6287
      4.5000      0.5481      0.6286
      4.7500      0.4674      0.6288
      5.0000      0.4976      0.6296
      5.2500      0.4093      0.6307
      5.5000      0.5237      0.6309
      5.7500      0.6810      0.6312
      6.0000      0.6699      0.6310
      6.2500      0.6247      0.6306
      6.5000      0.5789      0.6300
      6.7500      0.4944      0.6299
      7.0000      0.5288      0.6298
      7.2500      0.5556      0.6297
      7.5000      0.5102      0.6292
      7.7500      0.6129      0.6288
      8.0000      0.6762      0.6285
      8.2500      0.5324      0.6285
      8.5000      0.4947      0.6283
      8.7500      0.5891      0.6285
      9.0000      0.5904      0.6287
      9.2500      0.6008      0.6289
      9.5000      0.4877      0.6289
      9.7500      0.4676      0.6292
     10.0000      0.5397      0.6291
     10.2500      0.4821      0.6289
     10.5000      0.6347      0.6289
     10.7500      0.6722      0.6290
     11.0000      0.5596      0.6294
     11.2500      0.6010      0.6295
     11.5000      0.6260      0.6297
     11.7500      0.5084      0.6296
     12.0000      0.4511      0.6296
     12.2500      0.5813      0.6291
     12.5000      0.6183      0.6280
     12.7500      0.4843      0.6270
     13.0000      0.4795      0.6266
     13.2500      0.4368      0.6270
     13.5000      0.5052      0.6273
     13.7500      0.5030      0.6282
     14.0000      0.5149      0.6289
     14.2500      0.5635      0.6292
     14.5000      0.6473      0.6304
     14.7500      0.5100      0.6312
     15.0000      0.6567      0.6314
     15.2500      0.6403      0.6315
     15.5000      0.5335      0.6314
     15.7500      0.5841      0.6313
     16.0000      0.5432      0.6310
     16.2500      0.5087      0.6302
     16.5000      0.5885      0.6300
     16.7500      0.5041      0.6298
     17.0000      0.4697      0.6292
     17.2500      0.4210      0.6289
     17.5000      0.5120      0.6285
     17.7500      0.4932      0.6283
     18.0000      0.5356      0.6287
     18.2500      0.5221      0.6291
     18.5000      0.4605      0.6289
     18.7500      0.5024      0.6286
     19.0000      0.6000      0.6281
     19.2500      0.5734      0.6282
     19.5000      0.6193      0.6279
     19.7500      0.5404      0.6283
     20.0000      0.6297      0.6293
     20.2500      0.5687      0.6301
     20.5000      0.6052      0.6298
     20.7500      0.5670      0.6297
     21.0000      0.5711      0.6291
     21.2500      0.4958      0.6285
     21.5000      0.5068      0.6285
     21.7500      0.5732      0.6282
     22.0000      0.5259      0.6289
     22.2500      0.5945      0.6293
     22.5000      0.4820      0.6299
     22.7500      0.5365      0.6300
     23.0000      0.5951      0.6301
     23.2500      0.5384      0.6299
     23.5000      0.4415      0.6297
     23.7500      0.5370      0.6294
     24.0000      0.6100      0.6291
     24.2500      0.5623      0.6292
     24.5000      0.4603      0.6299
     24.7500      0.4349      0.6304
     25.0000      0.5206      0.6302
     25.2500      0.6549      0.6299
     25.5000      0.5675      0.6293
     25.7500      0.6959      0.6288
     26.0000      0.6144      0.6285
     26.2500      0.5436      0.6276
     26.5000      0.6552      0.6279
     26.7500      0.6378      0.6281
     27.0000      0.4938      0.6284
     27.2500      0.4644      0.6284
     27.5000      0.4980      0.6281
     27.7500      0.5265      0.6280
     28.0000      0.6199      0.6280
     28.2500      0.4969      0.6286
     28.5000      0.5676      0.6282
     28.7500      0.5360      0.6281
     29.0000      0.5759      0.6280
     29.2500      0.5077      0.6286
     29.5000      0.5346      0.6296
     29.7500      0.5300      0.6306
     30.0000      0.6348      0.6310
     30.2500      0.5650      0.6316
     30.5000      0.5600      0.6315
     30.7500      0.4854      0.6315
     31.0000      0.5081      0.6312
     31.2500      0.5138      0.6310
     31.5000      0.5746      0.6307
     31.7500      0.5679      0.6303
     32.0000      0.5961      0.6302
     32.2500      0.5400      0.6295
     32.5000      0.6147      0.6286
     32.7500      0.5941      0.6286
     33.0000      0.5860      0.6286
     33.2500      0.5163      0.6290
     33.5000      0.4849      0.6294
     33.7500      0.4775      0.6301
     34.0000      0.6277      0.6306
     34.2500      0.6163      0.6307
     34.5000      0.5847      0.6305
     34.7500      0.5040      0.6303
     35.0000      0.4751      0.6294
     35.2500      0.5731      0.6291
     35.5000      0.6251      0.6295
     35.7500      0.6015      0.6293
     36.0000      0.4527      0.6288
     36.2500      0.5785      0.6292
     36.5000      0.5281      0.6301
     36.7500      0.5068      0.6302
     37.0000      0.6097      0.6301
     37.2500      0.5755      0.6300
     37.5000      0.5376      0.6299
     37.7500      0.5220      0.6296
     38.0000      0.4643      0.6299
     38.2500      0.4872      0.6303
     38.5000      0.5649      0.6301
     38.7500      0.5607      0.6298
     39.0000      0.5277      0.6296
     39.2500      0.5824      0.6295
     39.5000      0.5879      0.6297
     39.7500      0.5931      0.6301
     40.0000      0.5516      0.6304
     40.2500      0.5464      0.6305
     40.5000      0.4997      0.6310
     40.7500      0.5017      0.6305
