   1      0.5609      0.6294
   2      0.5480      0.6296
   3      0.5602      0.6281
   4      0.5619      0.6299
   5      0.5797      0.6288
   6      0.5720      0.6296
   7      0.5717      0.6296
   8      0.5666      0.6284
   9      0.5775      0.6304
  10      0.5496      0.6295
  11      0.5706      0.6293
  12      0.5656      0.6305
  13      0.5697      0.6296
  14      0.5719      0.6290
  15      0.5656      0.6304
  16      0.5600      0.6292
  17      0.5655      0.6302
  18      0.5631      0.6300
  19      0.5612      0.6299
  20      0.5518      0.6305
  21      0.5407      0.6302
  22      0.5302      0.6297
  23      0.5500      0.6307
  24      0.5467      0.6299
  25      0.5497      0.6307
  26      0.5490      0.6306
  27      0.5518      0.6297
  28      0.5368      0.6306
  29      0.5463      0.6300
  30      0.5504      0.6308
  31      0.5494      0.6294
  32      0.5497      0.6302
  33      0.5475      0.6306
  34      0.5523      0.6298
  35      0.5551      0.6300
  36      0.5636      0.6300
  37      0.5502      0.6303
  38      0.5547      0.6298
  39      0.5237      0.6301
  40      0.5464      0.6294
