      0.0000      0.9458      0.9430
      0.2500      0.7727      0.7637
      0.5000      0.7097      0.7015
      0.7500      0.6711      0.6719
      1.0000      0.6993      0.6565
      1.2500      0.6096      0.6474
      1.5000      0.5405      0.6414
      1.7500      0.6763      0.6373
      2.0000      0.5683      0.6344
      2.2500      0.5869      0.6317
      2.5000      0.6152      0.6302
      2.7500      0.5565      0.6289
      3.0000      0.7165      0.6278
      3.2500      0.6935      0.6272
      3.5000      0.7420      0.6258
      3.7500      0.6462      0.6256
      4.0000      0.6066      0.6251
      4.2500      0.7122      0.6251
      4.5000      0.7740      0.6244
      4.7500      0.7730      0.6236
      5.0000      0.7061      0.6225
      5.2500      0.6147      0.6218
      5.5000      0.6126      0.6213
      5.7500      0.6405      0.6212
      6.0000      0.7047      0.6212
      6.2500      0.6031      0.6213
      6.5000      0.6435      0.6219
      6.7500      0.5629      0.6228
      7.0000      0.5951      0.6220
      7.2500      0.5314      0.6213
      7.5000      0.5441      0.6208
      7.7500      0.5647      0.6210
      8.0000      0.6390      0.6207
      8.2500      0.5414      0.6214
      8.5000      0.5668      0.6223
      8.7500      0.4677      0.6231
      9.0000      0.6639      0.6237
      9.2500      0.6497      0.6236
      9.5000      0.6128      0.6240
      9.7500      0.5172      0.6239
     10.0000      0.5890      0.6241
     10.2500      0.6498      0.6241
     10.5000      0.6457      0.6245
     10.7500      0.5719      0.6246
     11.0000      0.5419      0.6244
     11.2500      0.6792      0.6242
     11.5000      0.5003      0.6246
     11.7500      0.5183      0.6246
     12.0000      0.6021      0.6239
     12.2500      0.5478      0.6230
     12.5000      0.5192      0.6223
     12.7500      0.5929      0.6214
     13.0000      0.7714      0.6209
     13.2500      0.6625      0.6206
     13.5000      0.6534      0.6192
     13.7500      0.6258      0.6184
     14.0000      0.5399      0.6186
     14.2500      0.6461      0.6185
     14.5000      0.5764      0.6177
     14.7500      0.5744      0.6167
     15.0000      0.5063      0.6169
     15.2500      0.5058      0.6182
     15.5000      0.5848      0.6195
     15.7500      0.5618      0.6210
     16.0000      0.5517      0.6226
     16.2500      0.6153      0.6240
     16.5000      0.5961      0.6252
     16.7500      0.5458      0.6258
     17.0000      0.6771      0.6256
     17.2500      0.5828      0.6243
     17.5000      0.5644      0.6229
     17.7500      0.6111      0.6222
     18.0000      0.5678      0.6218
     18.2500      0.6731      0.6213
     18.5000      0.6256      0.6215
     18.7500      0.7720      0.6226
     19.0000      0.6249      0.6237
     19.2500      0.6701      0.6234
     19.5000      0.6127      0.6223
     19.7500      0.5752      0.6217
     20.0000      0.6391      0.6214
     20.2500      0.6231      0.6224
     20.5000      0.6402      0.6234
     20.7500      0.5595      0.6237
     21.0000      0.5777      0.6227
     21.2500      0.6886      0.6216
     21.5000      0.5843      0.6207
     21.7500      0.5382      0.6204
     22.0000      0.7053      0.6210
     22.2500      0.5456      0.6220
     22.5000      0.5176      0.6219
     22.7500      0.8022      0.6216
     23.0000      0.6969      0.6218
     23.2500      0.6329      0.6220
     23.5000      0.6604      0.6218
     23.7500      0.6517      0.6215
     24.0000      0.6876      0.6221
     24.2500      0.6429      0.6226
     24.5000      0.6265      0.6227
     24.7500      0.5200      0.6239
     25.0000      0.6512      0.6247
     25.2500      0.6171      0.6248
     25.5000      0.5171      0.6248
     25.7500      0.5319      0.6251
     26.0000      0.4665      0.6256
     26.2500      0.4821      0.6253
     26.5000      0.5311      0.6244
     26.7500      0.5649      0.6229
     27.0000      0.5896      0.6222
     27.2500      0.5611      0.6220
     27.5000      0.5116      0.6217
     27.7500      0.5195      0.6220
     28.0000      0.5652      0.6217
     28.2500      0.5891      0.6224
     28.5000      0.6633      0.6235
     28.7500      0.6461      0.6241
     29.0000      0.5726      0.6241
     29.2500      0.5807      0.6234
     29.5000      0.5800      0.6233
     29.7500      0.5663      0.6231
     30.0000      0.6520      0.6229
     30.2500      0.5576      0.6236
     30.5000      0.5602      0.6239
     30.7500      0.6996      0.6249
     31.0000      0.6280      0.6258
     31.2500      0.7771      0.6261
     31.5000      0.6527      0.6263
     31.7500      0.5992      0.6257
     32.0000      0.6328      0.6251
     32.2500      0.6952      0.6247
     32.5000      0.6580      0.6243
     32.7500      0.7000      0.6242
     33.0000      0.6543      0.6235
     33.2500      0.5719      0.6228
     33.5000      0.5913      0.6214
     33.7500      0.5896      0.6218
     34.0000      0.6638      0.6237
     34.2500      0.5031      0.6249
     34.5000      0.6073      0.6246
     34.7500      0.5711      0.6239
     35.0000      0.5927      0.6233
     35.2500      0.5583      0.6232
     35.5000      0.6394      0.6241
     35.7500      0.5560      0.6245
     36.0000      0.4809      0.6239
     36.2500      0.6201      0.6231
     36.5000      0.5653      0.6228
     36.7500      0.5209      0.6223
     37.0000      0.5615      0.6224
     37.2500      0.5797      0.6223
     37.5000      0.6144      0.6218
     37.7500      0.7052      0.6217
     38.0000      0.5723      0.6222
     38.2500      0.6117      0.6233
     38.5000      0.6980      0.6240
     38.7500      0.6333      0.6242
     39.0000      0.5864      0.6245
     39.2500      0.6286      0.6236
     39.5000      0.5300      0.6229
     39.7500      0.5584      0.6220
     40.0000      0.6333      0.6215
     40.2500      0.7036      0.6215
     40.5000      0.6736      0.6215
     40.7500      0.6138      0.6213
     41.0000      0.5890      0.6213
     41.2500      0.5015      0.6222
     41.5000      0.5097      0.6229
     41.7500      0.6673      0.6237
     42.0000      0.7155      0.6238
     42.2500      0.6483      0.6241
     42.5000      0.5814      0.6237
     42.7500      0.6050      0.6234
     43.0000      0.5461      0.6235
     43.2500      0.5913      0.6228
     43.5000      0.6722      0.6229
     43.7500      0.6576      0.6233
     44.0000      0.6100      0.6237
     44.2500      0.7157      0.6229
     44.5000      0.5810      0.6226
     44.7500      0.5904      0.6224
     45.0000      0.6118      0.6233
     45.2500      0.6795      0.6243
     45.5000      0.6954      0.6246
     45.7500      0.6818      0.6241
     46.0000      0.6213      0.6237
     46.2500      0.7127      0.6240
     46.5000      0.6197      0.6236
     46.7500      0.5178      0.6230
     47.0000      0.4798      0.6237
     47.2500      0.5112      0.6250
     47.5000      0.6427      0.6259
     47.7500      0.7472      0.6266
     48.0000      0.6862      0.6261
     48.2500      0.5556      0.6251
     48.5000      0.7183      0.6247
     48.7500      0.6305      0.6252
     49.0000      0.6127      0.6250
     49.2500      0.5649      0.6243
     49.5000      0.5400      0.6229
     49.7500      0.5385      0.6224
     50.0000      0.6241      0.6217
     50.2500      0.6275      0.6217
     50.5000      0.5465      0.6224
     50.7500      0.6449      0.6222
     51.0000      0.5971      0.6222
     51.2500      0.6910      0.6215
     51.5000      0.6133      0.6211
     51.7500      0.5891      0.6218
     52.0000      0.6681      0.6236
     52.2500      0.6971      0.6248
     52.5000      0.6218      0.6252
     52.7500      0.5840      0.6246
     53.0000      0.5443      0.6240
     53.2500      0.4652      0.6235
     53.5000      0.5575      0.6230
     53.7500      0.4496      0.6238
     54.0000      0.5663      0.6247
     54.2500      0.4277      0.6253
     54.5000      0.5465      0.6250
     54.7500      0.6957      0.6252
